words,idf
abhäuije,0.009986381497254889
abwehrend,0.009986381497254889
ach,4.308106958596143
acht,4.713572066704308
ah,4.713572066704308
aha,4.308106958596143
alle,0.009986381497254889
allererscht,0.009986381497254889
alles,0.009986381497254889
als,0.01825469050252603
also,0.009986381497254889
am,0.009986381497254889
amputiere,0.01825469050252603
amputiert,0.01825469050252603
an,0.009986381497254889
ander,0.009986381497254889
andere,0.01825469050252603
anderi,0.009986381497254889
anfällt,0.009986381497254889
anne,0.01825469050252603
auf,0.025553548005154848
aus,0.009986381497254889
awer,0.009986381497254889
awr,0.03666111332848453
babble,4.713572066704308
bade,0.009986381497254889
baß,4.713572066704308
baßgeij,4.308106958596143
behandeln,0.009986381497254889
beide,4.713572066704308
bein,4.713572066704308
belajt,0.009986381497254889
belejt,0.009986381497254889
beobachtunge,4.713572066704308
besieht,0.009986381497254889
besser,0.009986381497254889
bestimmt,0.009986381497254889
bett,4.308106958596143
beweise,4.713572066704308
bi,0.009986381497254889
bibringe,0.009986381497254889
bie,4.713572066704308
biem,0.019972762994509778
bin,0.01825469050252603
bißl,0.009986381497254889
bißt,4.713572066704308
blöj,4.713572066704308
bstimme,0.009986381497254889
bum,4.713572066704308
böjen,4.713572066704308
chaud,0.009986381497254889
dach,4.713572066704308
darmkatarrh,4.713572066704308
darmkater,4.713572066704308
das,0.01825469050252603
daß,0.04399333599418143
de,0.05865778132557525
delt,0.009986381497254889
dem,0.025553548005154848
den,0.009986381497254889
denke,0.009986381497254889
denn,0.07826908594795617
der,0.009986381497254889
derbie,0.009986381497254889
dere,0.03218035029517079
derf,0.01825469050252603
derno,0.017035698670103232
des,0.04399333599418143
die,0.07826908594795617
dies,0.05717519165597548
digs,0.009986381497254889
do,0.05863690503493632
doch,0.04229590303709004
doher,0.009986381497254889
doktor,1.494696241836107
dorf,4.713572066704308
dr,0.056315613016548874
drhinter,0.009986381497254889
drinn,0.009986381497254889
drno,4.713572066704308
druff,0.01825469050252603
druft,0.009986381497254889
drum,0.009986381497254889
drutf,0.009986381497254889
drücen,0.01825469050252603
drüsse,0.009986381497254889
dumma,0.009986381497254889
dummköpf,4.713572066704308
durich,0.009986381497254889
däte,0.009986381497254889
düech,4.713572066704308
ebbs,0.009986381497254889
ebs,0.01825469050252603
ein,0.017035698670103232
eine,0.009986381497254889
einer,4.713572066704308
einere,0.009986381497254889
einmol,0.01825469050252603
em,0.009986381497254889
emol,0.03218035029517079
enin,0.01825469050252603
entré,4.713572066704308
entsetzt,0.009986381497254889
entzünd,4.713572066704308
enüs,0.009986381497254889
enüsgsteckt,0.009986381497254889
er,0.01825469050252603
ere,0.009127345251263016
erkläre,0.009986381497254889
ernst,0.009986381497254889
eruß,0.009986381497254889
erußstrecke,0.009986381497254889
erüß,0.025553548005154848
es,4.308106958596143
esch,0.009986381497254889
esse,4.713572066704308
eujch,4.0204248861443626
eujere,4.713572066704308
ewe,0.01825469050252603
ey,4.713572066704308
fahlt,0.03218035029517079
fal,4.308106958596143
fallt,0.009986381497254889
falsche,0.009986381497254889
ferdi,0.009986381497254889
freije,4.713572066704308
froje,0.009986381497254889
fräuj,3.797281334830153
fräujehand,4.713572066704308
fröje,0.009986381497254889
fuer,0.009986381497254889
fähr,4.713572066704308
für,0.01825469050252603
gange,0.009986381497254889
ganz,0.03218035029517079
gar,0.01825469050252603
ge,0.009986381497254889
geberde,4.713572066704308
gedenkt,0.009986381497254889
gedrette,0.009986381497254889
geduld,4.713572066704308
gedærmer,4.713572066704308
geh,4.713572066704308
gehn,0.009986381497254889
geht,0.025553548005154848
geje,0.009986381497254889
geleijt,0.009986381497254889
gemachti,0.009986381497254889
geniert,0.009986381497254889
geredd,0.009986381497254889
gesse,0.009986381497254889
getrunke,0.009986381497254889
gewiß,0.009986381497254889
ghett,0.009986381497254889
gibt,0.025553548005154848
glöüwe,4.308106958596143
greife,0.009986381497254889
grobheit,4.713572066704308
grässlicher,0.009986381497254889
grüssend,0.009986381497254889
gsait,0.01825469050252603
gstreichelt,0.009986381497254889
guten,4.0204248861443626
gässe,0.009986381497254889
hab,0.04399333599418143
hahaha,4.713572066704308
hals,4.713572066704308
halte,0.009986381497254889
han,0.04333196648799527
hand,2.841769889802716
handelt,4.713572066704308
heim,0.009986381497254889
heimkomme,0.009986381497254889
heissa,0.009986381497254889
heißes,0.009986381497254889
heißt,0.034071397340206463
her,0.009986381497254889
herbekomme,0.009986381497254889
herr,3.1041341542702074
hett,0.042589246675258076
hewe,0.009986381497254889
hilft,0.009986381497254889
hitzig,4.308106958596143
hm,4.0204248861443626
hälfe,0.009986381497254889
händ,4.713572066704308
hätt,0.019972762994509778
häut,0.009986381497254889
höre,0.009986381497254889
ich,0.08806996827441736
idée,4.713572066704308
ihm,4.713572066704308
ihr,4.713572066704308
ihri,4.308106958596143
im,0.04399333599418143
immer,0.027382035753789048
in,0.05865778132557525
innere,4.713572066704308
irgend,0.009986381497254889
isch,0.12006790247754852
iss,4.713572066704308
ja,0.020018617030007034
jede,0.009986381497254889
jeder,0.009986381497254889
jener,0.009986381497254889
jetzt,0.05261244329271538
jo,0.009986381497254889
kamille,4.713572066704308
kann,0.04399333599418143
keijle,4.713572066704308
kein,0.03218035029517079
keini,0.009986381497254889
kenn,0.025553548005154848
kennt,0.01825469050252603
