forme,key1,key2
Alleh,AL,
hopp,HP,
Mäide,MT,
nur,NR,
tapfer,TPFR,TPF
abgewasche,APKFX,APKVX
un,AN,
süfer,SFR,SF
gemacht,KMRT,
Hit,HT,
hammer,HMR,HM
Patronsdöö,PTRNXT,
hit,HT,
wurd,VRT,
's,S,
Hahnel,HNL,
löüfe,LF,
Un,AN,
wenn,VN,
de,T,
serwiersch,SRVRX,
glich,KL,KLX
's,S,
Gald,KLT,
ghäische,KX,
Uff,AF,
de,T,
Knewwel,KNVL,
kreijt,KRT,
kener,KNR,KN
nix,NKS,
un,AN,
wenns,VNS,
d'r,TR,
Herr,HR,
Burjermäischter,PRYRMXTR,PRYRMXT
salwer,SLVR,SLV
wär,VR,
Geh,K,
doch,TR,
Mit,MT,
dinere,TNR,
Grobhäit,KRPT,
wursch,VRX,
dü,T,
dir,TR,
noch,NR,
alli,AL,
clients,KLNTS,KLTS
vertriewe,FRTRF,VRTRV
Kathrin,KTHRN,
wie,V,
steht,XTT,
do,T,
iwer,AFR,AV
d'r,TR,
Dhür,TR,
Die,T,
Rose,RS,
riecht,RXT,
der,TR,T
Dorn,TRN,
der,TR,T
sticht,XTXT,
Wer,VR,V
gleich,KL,KLX
bezahlt,PTSLT,
vergißt,FRKST,VRKST
es,AS,
nicht,NXT,
Dis,TS,
isch,AX,
e,A,
gueter,KTR,KT
Spruch,XPRR,
grad,KRT,
for,FR,
de,T,
Wirt,VRT,
gemacht,KMRT,
Und,ANT,
nooch,NR,
dem,TM,
Spruch,XPRR,
wurd,VRT,
gezapft,KTSPFT,
D'r,TR,
Wirt,VRT,
müeß,MS,
sich,S,SX
awer,AVR,AY
nooch,NR,
de,T,
Gäscht,KXT,
richte,RXT,
nit,NT,
d',T,
Gäscht,KXT,
nooch,NR,
'm,M,
Wirt,VRT,
Nix,NKS,
do,T,
nix,NKS,
do,T,
—,,
Un,AN,
daß,TS,
i,A,
's,S,
nit,NT,
ver,FR,V
giß,KS,
d'r,TR,
Dilleschnieder,TLXNTR,TLXNT
steht,XTT,
noch,NR,
mit,MT,
45,,
Mark,MRK,
in,AN,
d'r,TR,
Kried,KRT,
Wenn,VN,
er,AR,A
sie,S,
hit,HT,
nit,NT,
blecht,PLXT,
söll,SL,
'r,R,
sahn,SN,
wie,V,
er,AR,A
Bier,PR,P
bekummt,PKMT,
Er,AR,A
wurd,VRT,
se,S,
schun,XN,
bezahle,PTSL,
Awer,AVR,AY
wanneh,VN,
wanneh,VN,
Isch,AX,
dis,TS,
e,A,
-n-,N,
Art,ART,
mit,MT,
so,S,
viel,FL,VL
Gald,KLT,
bim,PM,
Wirt,VRT,
ze,TS,
hanke,HNK,
Dis,TS,
be,P,
wiest,VXT,
daß,TS,
d'r,TR,
Mann,MN,
ken,KN,K
Ordnung,ARTNNK,
het,HT,
Wirtsschulde,VRTXLT,
—,,
Süffschulde,SFXLT,
Ich,A,AX
hab,HP,
's,S,
jetz,YTS,
satt,ST,
mit,MT,
dem,TM,
iwerzwerche,AFRTSVRX,AVRTSVRX
Kamerad,KMRT,
Seij,S,
nur,NR,
stille,XTL,
weje,VY,
denne,TN,
paar,PR,
Märkle,MRKL,
Ich,A,AX
bin,PN,
guet,KT,
d',T,
rfor,RFR,
Na,N,
ja,Y,
…,,
dis,TS,
wäiß,VS,
ich,A,AX
schun,XN,
lang,LNK,
daß,TS,
dü,T,
als,ALS,
noch,NR,
e,A,
faible,FPL,
hesch,HX,
for,FR,
denne,TN,
-n-,N,
alte,ALT,
Sünder,SNTR,SNT
Es,AS,
gedankt,KTNKT,
d'r,TR,
schints,XNTS,XTS
nimm,NM,
daß,TS,
'r,R,
dich,T,TX
schun,XN,
emol,AML,
het,HT,
ab,AP,
flattere,FLTR,
losse,LS,
Pardon,PRTN,
dis,TS,
isch,AX,
nit,NT,
wohr,VR,
dis,TS,
müß,MS,
ich,A,AX
besser,PSR,PS
wisse,VS,
Dü,T,
sollsch,SLX,
Racht,RRT,
han,HN,
…,,
Nix,NKS,
verruckters,FRKTRS,VRKTRS
als,ALS,
e,A,
-n-,N,
alti,ALT,
Jumpfer,YMPFR,YMPF
Naz,NS,NTS
und,ANT,
Jockel,YKL,
Buschur,PXR,
bisamme,PSM,
Joel,YL,
Zwäi,TSV,
Shöpple,XPL,SHPL
wenns,VNS,
beliebt,PLPT,
Wenker,VNKR,VNK
Grad,KRT,
im,AM,
Moment,MMNT,MMT
Dis,TS,
isch,AX,
emol,AML,
sicher,SXR,SX
....,,
s,S,
isch,AX,
e,A,
wunderlicher,VNTRLXR,VNTRLX
apartiger,APRTKR,APRTY
Mann,MN,
gewann,KFN,KVN
…,,
allewyl,ALFL,ALVL
for,FR,
sich,S,SX
un,AN,
het,HT,
nooch,NR,
d'r,TR,
Welt,VLT,
nix,NKS,
gfröujt,KFRT,
Ellän,ALN,
isch,AX,
'r,R,
gsasse,KSS,
in,AN,
sim,SM,
Hisel,HSL,
niemes,NMS,
isch,AX,
bi,P,
'm,M,
gewann,KFN,KVN
als,ALS,
sini,SN,
alt,ALT,
Hüserhaltere,HSRHLTR,
un,AN,
noch,NR,
e,A,
paar,PR,
Katze,KTS,
un,AN,
Hund,HNT,
Im,AM,
Winter,VNTR,VT
isch,AX,
'r,R,
als,ALS,
nit,NT,
üs,AS,
d'r,TR,
Stubb,XTP,
nüs,NS,
Nur,NR,
wenn,VN,
's,S,
Frühjohr,FRYR,
kumme,KM,
-n-,N,
isch,AX,
ze,TS,
het,HT,
m'r,MR,
ne,N,
im,AM,
Garte,KRT,
gsahn,KSN,
mit,MT,
Hack,HK,
un,AN,
mit,MT,
Schüfel,XFL,
Der,TR,T
het,HT,
noch,NR,
gschafft,KXFT,
wie,V,
e,A,
-n-,N,
Alter,ALTR,ALT
Na,N,
…,,
er,AR,A
ich,A,AX
öö,A,
alt,ALT,
gewann,KFN,KVN
Wenn,VN,
äner,ANR,AN
emol,AML,
siwezig,SFTSK,SVTS
uff,AF,
'm,M,
Buckel,PKL,
het,HT,
kann,KN,
'r,R,
nimm,NM,
sööüje,SY,
er,AR,A
isch,AX,
vun,FN,VN
d'r,TR,
jeunesse,YNS,
dorée,TR,
Galle,KL,
ihr,AR,
redde,RT,
vum,FM,VM
alte,ALT,
Mathis,MTHS,
Ganz,KNS,KNTS
eracht,ARRT,
un,AN,
die,T,
Änfachhäit,ANFRHT,AFRHT
wie,V,
'r,R,
gelabt,KLPT,
het,HT,
Ünseräns,ANSRNS,
gitt,KT,
's,S,
jo,Y,
öö,A,
nit,NT,
