drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,JULIE,F,,,,"
          
Julie.

          
Ich bi noch ganz verwundert un iwerrascht!... grad kunnt
                        's Emma, mi güete Frindin, vo Strossburg do züe mr, als
                        Herr ag'Iegt, un sàit mr, ass es furtg'loffe seig vo
                        d'heim!... 's thüet sich jetz grad changiere dert
(se
                        zeigt ufs Zimmer links)
, die Mannerkleider hàn's e
                        wenig g' geniert... tiens, do isch's jo scho!...
                       
(d'Thüre links geht uf, 's Emma kunnt ine; 's Julie
                        geht em ergege)
 Kumm g'schwind un verzähl mr... ich bi
                        wunderfitzig, was das eigentlig fir e
                        G'schichte-n-isch!... vor allem sag mr... hat Di Nieme
                        g'sàh do ane ku!...

        
",0,lustig-im-julie-si-gheimniss,126,11,0.0873015873015873,,,,,,,,,,,
comedy,EMMA,F,,,,"
          
Emma.

          
Kei Mensch?... worum hasch Dü-n-eso Angst?

        
",0,lustig-im-julie-si-gheimniss,13,1,0.0769230769230769,,,,,,,,,,,
comedy,JULIE,F,,,,"
          
Julie.

          
D'Lit hàn gar böse Miler!... wenn ebber g'sàh hätt e
                        junger Mensch züe mir ku, so kännte se Sache denke...
                        De weisch, z'Milhüse thüet me-n-eim ewe nitt
                        verschone...

        
",0,lustig-im-julie-si-gheimniss,40,3,0.075,,,,,,,,,,,
comedy,JULIE,F,,,,"
          
Julie.

          
Die Fraü dunte nimmt ne in Empfang, wenn er akunnt...
                        ich ha mit ere g'redt vorig... un züedem
 De brüchsch ne
                        jo nitt glich... mine Räck gehn Dr jo pràchtig, wie-n-i
                        sieh...

        
",0,lustig-im-julie-si-gheimniss,42,2,0.0476190476190476,,,,,,,,,,,
comedy,EMMA,F,,,,"
          
Emma.

          
Uf jedefall thüesch Dü mr è famoser Dienst leiste, ass
                        De mich züe Dir nimmsch, denn ich hätt sunscht sicher
                        nitt g'wisst wo ane!

        
",1,lustig-im-julie-si-gheimniss,29,2,0.0689655172413793,0.11763220901208313,0.6980743265614967,1.4420067212390415,0.10422701915913443,1.2424398771146958,0.8552684566123364,0.28373558245896807,0.09590290810199284,0.051890223449074804,0.447538385465777,1.1242593232221256
comedy,JULIE,F,,,,"
          
Julie.

          
Eh, das isch jo ganz natirlig!... mr sin jo allewil
                        güete Frindine gsi in Strossburg, wo-n-ich noch
                        Ladejumpfre gsi bi, grad newe-n-eürem Hüs... awer sag
                        mr, was kunnt Dir i, im eso ne G'wand furtz'laüfe vo
                        d'heim?

        
",1,lustig-im-julie-si-gheimniss,53,6,0.1132075471698113,0.0946398557804232,0.7240354143742787,1.4658182291163726,0.09276293326066384,1.2940044921260685,0.8344399069629388,0.3377966402776721,0.08317700886542193,0.03673333333333332,0.5288355348315165,1.1955747391664193
comedy,EMMA,F,,,,"
          
Emma.

          
Was witt halt... ich bi kei Fraü wie ne andere... 's
                        mànnlige G'schlecht wàr mir viel besser gange!

        
",1,lustig-im-julie-si-gheimniss,23,1,0.0434782608695652,0.18523985578042318,0.19732549823923423,0.8140256366955916,0.14896293326066384,1.0110398551646165,0.08425229628018668,0.3377966402776721,0.08317700886542193,0.03673333333333332,0.5288355348315165,1.0428752118045237
comedy,JULIE,F,,,,"
          
Julie.

          
Ich glaüb's erst noch... Die Mannerkleider sin Dr gar
                        nitt schlecht ag'stande.

        
",1,lustig-im-julie-si-gheimniss,17,2,0.1176470588235294,0.09059999999999999,0.16466557506528612,0.868252808236045,0.05620000000000001,1.0269054918667515,0.17151438210047337,0.36298335290005135,0.15032709729651744,0.0258,0.6004654274272389,1.0617684730762798
comedy,EMMA,F,,,,"
          
Emma.

          
Un was mir noch besser geht, das isch d'Freiheit, un in
                        Strossburg ha-n-ich se nitt g'ha... Mi Vater hat mich
                        welle verhirothe mit eme-n-Alte, wider mi Wille,un do
                        ha-n-i mi halt dervo g'macht in Mannerkleider, fir
                        sicherer z'reise un fir ass me mi Spür sott verliere...

        
",1,lustig-im-julie-si-gheimniss,64,10,0.15625,0.13327983683351424,0.11166557506528611,0.6881960678019609,0.07072,0.7530892928198683,0.19843613010690866,0.35315006582109687,0.15032709729651744,0.011859999999999999,0.31257904101072564,0.7709629966035313
comedy,JULIE,F,,,,"
          
Julie.

          
Das isch alles recht, awer was witt jetz mache?

        
",2,lustig-im-julie-si-gheimniss,13,1,0.0769230769230769,0.13327983683351424,0.11166557506528611,0.6172259420570686,0.07072,0.6358209338453086,0.19843613010690866,0.16941197785524145,0.15032709729651744,0.011859999999999999,0.3609790410107256,0.6350013383566303
