drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,Madame TÜRK,F,,,"Madame Türk
(kunnt züem Hotel üse)
Mine Hànschig, mi Eventail... ich ha glaüb alles... jà
                        so... mi brodiert Nastüech... ich ha mi brodiert
                        Nastüech vergesse... jetz müess ich wieder in dr dritte
                        Stock ufekràbse... wenn ich awer dr Portner thàt
                        schicke?...
",43,6,0.5744300846091482,0.13953488372093023
unknown,Dr Portner vom Hotel,M,doorman,,"Dr Portner
(innehàr)
Was b'liebt, Madame Türk?
",9,2,0.5994003470575587,0.2222222222222222
unknown,Madame TÜRK,F,,,"Madame Türk.
Sin Se doch so güet un nàmme Se mi Schlissel un hole Se
                        mr mi brodiert Nastüech in mim Zimmer, 's ligt uf em
                        Tisch...
",27,3,0.7302801655939053,0.1111111111111111
unknown,Dr Portner vom Hotel,M,doorman,,"Dr Portner
(innehàr)
Glich, Madame Türk... ich will nur noch dr Katz d'Milch
                        blose...
",17,3,0.5091042524600199,0.17647058823529413
unknown,Madame TÜRK,F,,,"Madame Türk.
Dummle Sie sich, ich wart uf Se... wenn ich nur nitt
                        z'spot bi... ich glaüb nitt...

            

            
Awer dà Portner kunnt jo gar nitt... wenn nur dr
                            Herr Dampf no nitt aruckt...
",34,8,0.5592300552248197,0.23529411764705882
unknown,Dr Portner vom Hotel,M,doorman,,"Dr Portner
(làngt 's Nastüech züer Thüre-n-üse)
Do, Madame Türk.
",14,2,0.5994003470575587,0.14285714285714285
unknown,Madame TÜRK,F,,,"Madame Türk
(fir sich)
Endlig!
",7,2,0.5245073889716698,0.2857142857142857
unknown,Dr Portner vom Hotel,M,doorman,,"Dr Portner
(innehàr)
Müess me-n-uf Se warte?
",11,3,0.5964648616778575,0.2727272727272727
unknown,Madame TÜRK,F,,,"Madame Türk.
's isch unnöthig, ich gang an e Soirée un kumm
                        wohrschinlig spot heim...
",15,3,0.4258781553294675,0.2
unknown,Dr Portner vom Hotel,M,doorman,,"Dr Portner.
Ich wünsch viel Plaisier, Madame Türk
",8,4,0.6983565749548996,0.5
unknown,Madame TÜRK,F,,,"Madame Türk.
Merci, Herr Tschobe!
",5,2,0.6029566370877817,0.4
unknown,Dr Portner vom Hotel,M,doorman,,"Dr Portner
(innehàr)
Güet, güet... ich weiss es scho... ich schick alle
                        züe-n-Ihrer Cüsine ufe.
",19,3,0.756956240229524,0.15789473684210525
unknown,Herr TÜRK,M,,,"Herr Türk
(kunnt rechts)
Sackerdie!... wo bin i jetz do wieder! Scho dreiviertel
                        Stund laüf ich jetz umme-n-un süech d'Schnokegasse un
                        bi nitt g'fuchst, se z'finde... ich bi halt scho lang
                        nimmig z'Milhüse gsi... me hat se viellicht
                        supprimiert, d'Schnokegasse? ich müess halt froge
",52,7,0.41805202971968297,0.1346153846153846
unknown,Herr TÜRK,M,,,"Herr Türk.
Ah! ne Dame... die will ich glich froge...
",10,2,0.6264313732970367,0.2
unknown,Madame DAMPF,F,,,"Madame Dampf
(nimmt im Herr Türk si Arm, se sin beide-n-unter'm
                        Parepli)
Endlig... bisch Dü's, mi Liewer...
",23,6,0.5452609257011936,0.2608695652173913
unknown,Herr TÜRK,M,,,"Herr Türk.
Verzeiht Se...
",4,1,0.578708951845571,0.25
unknown,Madame DAMPF,F,,,"Madame Dampf.
Dü hasch mich erwartet... ich ha mr's denkt...
",11,3,0.5922978403533112,0.2727272727272727
unknown,Herr TÜRK,M,,,"Herr Türk.
Bàh!...
",3,1,0.578708951845571,0.3333333333333333
unknown,Madame DAMPF,F,,,"Madame Dampf.
Thüe doch dem Herr dert danke, wo durchüs mich hat welle
                        heim begleite.
",15,5,0.6497708799354458,0.3333333333333333
unknown,Herr TÜRK,M,,,"Herr Türk.
Ah! so!...
",4,1,0.578708951845571,0.25
unknown,Madame DAMPF,F,,,"Madame Dampf
(züem junge Mensch)
Dà Herr isch mi Mann.
",12,5,0.6112316808617617,0.4166666666666667
unknown,Herr TÜRK,M,,,"Herr Türk.
Hein!
",3,1,0.578708951845571,0.3333333333333333
unknown,Ne junger Mensch,U,,,"Dr junge Mensch
(salütiert)
Madame... ich salütier Se
",10,2,0.6442966278201415,0.2
unknown,Herr TÜRK,M,,,"Herr Türk
(fir sich)
Was dr Kückücks isch jetz das fir Eine?
",14,3,0.47410995435742187,0.21428571428571427
unknown,Madame DAMPF,F,,,"Madame Dampf
('s wird ere schwach, se losst dr Paresol uf d'Site
                        hànke)
Ah! 's wird mr glaüb weh!...
",22,6,0.5385995890476828,0.2727272727272727
unknown,Herr TÜRK,M,,,"Herr Türk.
Was laüft mr in dr Nàcke?... ah, 's isch dr Parepli, wo
                        abtropft uf mi Faux-col... derft ich Se froge, dur wer
                        ass ich d'Ehr ha, ne so ig'spretzt z'werde?
",34,3,0.724240462807482,0.08823529411764706
unknown,Madame DAMPF,F,,,"Madame Dampf.
Awer, was werde Sie denke vo mr, nitt wohr?...
",11,3,0.6524082107521366,0.2727272727272727
unknown,Herr TÜRK,M,,,"Herr Türk.
Eh, eh, eh!... losst Se mich z'erst emol dà Riflard
                        hewe... das Ding geht jo wie ne Kànel in mi Hals awe...
",25,4,0.7626115935658011,0.16
unknown,Madame DAMPF,F,,,"Madame Dampf.
Verfolgt vo dem unverschàmte Mensch, ha-n-ich halt 's
                        nächste beste Mittel ergriffe, fir en abz'biku...
",19,6,0.4485104820443601,0.3157894736842105
unknown,Herr TÜRK,M,,,"Herr Türk.
Sie hat mi Arm unter dr Hand g'ha, un...
",11,3,0.4051206698910644,0.2727272727272727
unknown,Madame DAMPF,F,,,"Madame Dampf.
Un ich möcht Sie bitte, mich vielmol z'excüsiere...
",11,3,0.47522316884952986,0.2727272727272727
unknown,Herr TÜRK,M,,,"Herr Türk.
Worum denn, worum denn
",6,1,0.578708951845571,0.16666666666666666
unknown,Madame DAMPF,F,,,"Madame Dampf.
Ich bi g'wiss froh, ass ich mich an e galanter Herr
                        adressiert ha.
",15,4,0.6508143557228856,0.26666666666666666
unknown,Herr TÜRK,M,,,"Herr Türk.
Oh! galant... nur am e Sunntig... in dr Wuche ha-n-ich
                        nitt gross dr Zit... ich bi-n-Employerter in Gàwiller,
                        wo dr Kitterle wachst.
",28,3,0.5684560565518053,0.10714285714285714
unknown,Madame DAMPF,F,,,"Madame Dampf.

            
",2,2,0.5668347532742948,1.0
unknown,Herr TÜRK,M,,,"Herr Türk.

            
",2,1,0.578708951845571,0.5
unknown,Madame DAMPF,F,,,"Madame Dampf
(fir sich)
Aha! ich erkenn mi jetz... ich bi-n-an Ort un Stell ku,
                        ohne-n-ass ich's g'wisst ha...
",26,5,0.5262421014650652,0.19230769230769232
unknown,Herr TÜRK,M,,,"Herr Türk.
Ah bah!... dr Zug isch schint's z'spot gsi... ich hätt
                        jo am Achte scho solle-n-aku.
",21,2,0.3606877366291792,0.09523809523809523
unknown,Madame DAMPF,F,,,"Madame Dampf
(fir sich)
Un dr Herr Zitelpost, wo-n-ich hätt solle-n-atreffe do
                        par hasard am Nine... er wird mied gsi si mit
                        warte-n-un isch halt furt.
",34,7,0.45391333959751085,0.20588235294117646
unknown,Herr TÜRK,M,,,"Herr Türk.
Geht Ihre Ziwele güet?
",6,2,0.7141725631486473,0.3333333333333333
unknown,Madame DAMPF,F,,,"Madame Dampf
(fir sich)
Desto besser... ich ha-n-Unrecht g'ha, ihm das erste
                        Rendez-vous z'gà.
",19,4,0.5216588688103434,0.21052631578947367
unknown,Herr TÜRK,M,,,"Herr Türk
(zieht si Ühre-n-üse)
's isch also jetz noch e Viertel bis Nine-n-in
                        Gàwiller... die laüfe schint's hinte no?
",27,2,0.590710834771526,0.07407407407407407
unknown,Madame DAMPF,F,,,"Madame Dampf
(fir sich)
Ich ha-n-in dr Magd g'sàit, wo-n-i furt bi, ich gieng
                        züe dr Nàiere, drum will ich fir alle Fürsorg' e kleine
                        Visite geh mache.
",34,5,0.4854723735188341,0.14705882352941177
unknown,Herr TÜRK,M,,,"Herr Türk
(galant)
Wenn Se will, ass ich Se heimbegleit, so derf Se's nur
                        sage...
",18,1,0.578708951845571,0.05555555555555555
unknown,Madame DAMPF,F,,,"Madame Dampf.
Ich dank Ene vielmol... awer ich ha ne Visite z'mache
                        dert in dem Hüs
",17,4,0.6616070912266641,0.23529411764705882
unknown,Herr TÜRK,M,,,"Herr Türk.
Das macht nit... ich wart uf Se.... ich möcht nitt, ass
                        Sie wieder üsg'setzt wàr... wie vorig... also 's blibt
                        derbi... ich begleit Se...
",26,5,0.6348342208305748,0.19230769230769232
unknown,Madame DAMPF,F,,,"Madame Dampf
(unter dr Hüsthüre)
's isch g'wiss unnöthig... ich dank Ene noch emol, Adie 
",17,5,0.5068836491028217,0.29411764705882354
unknown,Herr TÜRK,M,,,"Herr Türk.
Se sàit mr Adie!... das macht awer mi Affaire nitt...
                        tiens, se hat ihr Parepli vergesse... bàh, ich gib's
                        ere, wenn se-n-üse kunnt... wenn se nur wit eweg
                        wohnt... ich sag im Kütschner, er soll Rinkli-Rànkli
                        fahre... un mi Fraü... ich liederliger Zipfel!... bàh,
                        die denkt doch nitt, ass ich z'Milhüse bi!
                        ..sapristi... 's geht gar kei warmer Wind... dà
                        kàtzer's Parepli do hindert mich, d'Hànd in d'Säck
                        z'stosse... er isch nitt wiescht, dà Riflard... er hat
                        e silwrige Plaque mit em Name druf « H. J. D. »... dr
                        Name vo-n-ihrem Mann... Hans Jobi Dabinsmüess
                        viellicht?... un e beiniger Griff... Sackerdie! ich
                        bekumm efange kalt do
",119,13,0.4780299339584226,0.1092436974789916
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost
(kunnt mit schnelle Schritt')
Aha!... jetz bin i glaüb am Ort, wo se mr g'sàit hat
",20,3,0.7065209301710413,0.15
unknown,Herr TÜRK,M,,,"Herr Türk
(fir sich im spazieregeh)
Mi Nase g'friert mr alleweg noch ab...
",15,2,0.5002597037294592,0.13333333333333333
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost
(liest)
« Mi Mann müess no-n-em Nachtesse uf si Bureau z'ruck...
                        ich profetier vo minere Freiheit, fir am Nine züe miner
                        Nàiere z'geh, wo-n-am Ecke vo dr Schnokegasse wohnt. »
",40,7,0.624871386905243,0.175
unknown,Herr TÜRK,M,,,"Herr Türk
(niesst)
Ah! das macht mr güet, das...
",11,3,0.7040477952707681,0.2727272727272727
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Das isch do... endlig hat se mr emol das erste
                        Rendez-vous gà
",14,2,0.5549322324625039,0.14285714285714285
unknown,Herr TÜRK,M,,,"Herr Türk
(niesst)
Geht's jetz eigentlig eso furt!...
",11,1,0.578708951845571,0.09090909090909091
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost
(im spazieregeh)
Se hat e wiescht Quartier g'choisiert.
",12,2,0.44177000330144545,0.16666666666666666
unknown,Herr TÜRK,M,,,"Herr Türk
(im spazieregeh)
Das ich emol e Faction, wo zählt!...
",13,1,0.578708951845571,0.07692307692307693
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost
(im spazieregeh)
Wenn ich e Cigarettle thàt raüche ?... awer nei... am
                        erste Rendez-vous...
",17,1,0.578708951845571,0.058823529411764705
unknown,Herr TÜRK,M,,,"Herr Türk
(sieht dr Herr Zitelpost)
Tiens, tiens, do isch jo ne Herr, wo schint's o Faction
                        isch
",21,3,0.578708951845571,0.14285714285714285
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost
(blibt steh)
Tiens, was isch jetz das fir Einer .. was macht dà do?
",17,3,0.5614392223246428,0.17647058823529413
unknown,Herr TÜRK,M,,,"Herr Türk
(fir sich)
Will er eigentlig do bliwe?...
",11,2,0.5002597037294592,0.18181818181818182
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost
(fir sich)
Wenn se jetz kàm!...
",10,2,0.5002597037294592,0.2
unknown,Herr TÜRK,M,,,"Herr Türk
(fir sich)
Er thüet mich
",9,2,0.5002597037294592,0.2222222222222222
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost
(lüt)
G'sundheit!... das isch kei güet Wetter fir eso duss
                        z'bliwe, güeter Frind!
",18,7,0.7437147905268832,0.3888888888888889
unknown,Herr TÜRK,M,,,"Herr Türk.
's isch wohr... e Hundswetter
",7,2,0.7011320387766956,0.2857142857142857
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Sie thien wohrschinlig uf ebber warte?...
",8,3,0.5988357216980061,0.375
unknown,Herr TÜRK,M,,,"Herr Türk.
Jà, jà... un Sie?...
",6,1,0.578708951845571,0.16666666666666666
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Ich o.
",4,1,0.578708951845571,0.25
unknown,Herr TÜRK,M,,,"Herr Türk.
Ne Dame viellicht?
",5,3,0.5756429490840045,0.6
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Ne Dame, jà... un Sie?
",7,2,0.6264313732970367,0.2857142857142857
unknown,Herr TÜRK,M,,,"Herr Türk.
Ich o.
",4,1,0.578708951845571,0.25
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Wo do in dem Quartier wohnt?
",8,1,0.578708951845571,0.125
unknown,Herr TÜRK,M,,,"Herr Türk.
In dem Hüs do... un Ihre Dame?
",9,3,0.6410037810709727,0.3333333333333333
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Soll o in das Hüs do ku... das isch sunderbar!
",12,4,0.5171552926775096,0.3333333333333333
unknown,Herr TÜRK,M,,,"Herr Türk.
's isch possig... un Sie wànn do bliwe?
",10,1,0.578708951845571,0.1
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Bis ass se kunnt... un Sie?
",8,1,0.578708951845571,0.125
unknown,Herr TÜRK,M,,,"Herr Türk.
Bis ass se furt geht.
",7,1,0.578708951845571,0.14285714285714285
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Sie verstehn awer doch wohl, ass, we me sich erwartet,
                        nur ei Person z'finde...
",17,4,0.5502101724702874,0.23529411764705882
unknown,Herr TÜRK,M,,,"Herr Türk.
Un findet zwei, ass das geniert...
",8,1,0.578708951845571,0.125
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
B'sunders, wenn e Dame sich müess in Acht nàh vor ihrem
                        Mann.
",14,3,0.6450845863994769,0.21428571428571427
unknown,Herr TÜRK,M,,,"Herr Türk.
's isch ganz das...
",6,2,0.6895944791207737,0.3333333333333333
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Ne Fraü in dàre Situation isch misstraüisch, un wenn Sie
                        do bliwe...
",14,1,0.578708951845571,0.07142857142857142
unknown,Herr TÜRK,M,,,"Herr Türk.
So traüt se nitt üse ku!
",8,2,0.5432362870455969,0.25
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Sie wàre g'wiss recht ordlig...
",7,2,0.6093983012667257,0.2857142857142857
unknown,Herr TÜRK,M,,,"Herr Türk.
Sie thàte mr Freid mache...
",7,2,0.7219242584936676,0.2857142857142857
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Beide mitnander.
Wenn Sie furt giengte!
",6,1,0.8004800063959762,0.16666666666666666
unknown,Herr TÜRK,M,,,"Herr Türk.
Ich wich nitt vom Fleck!
",7,2,0.5222825666545314,0.2857142857142857
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Sin Se nitt so stättig... un lehn Se mi allei do.
",13,2,0.43211231631817276,0.15384615384615385
unknown,Herr TÜRK,M,,,"Herr Türk.
Die Gasse isch in alle Lit... 's ka sich drin ufhalte,
                        wer will...
",15,1,0.578708951845571,0.06666666666666667
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Bringe Se mi nitt in d'Hitze!
",9,2,0.6001526389637285,0.2222222222222222
unknown,Herr TÜRK,M,,,"Herr Türk.
Wenn Sie kalt hätte wie-n-ich, so wàr das höchstens güet
                        fir Se.
",16,4,0.5118492181417846,0.25
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Ich bi vif, ass Sie's wisse!
",9,1,0.578708951845571,0.1111111111111111
unknown,Herr TÜRK,M,,,"Herr Türk.
's Pulver isch nur e Narr gege mir...
",10,3,0.3935124588209855,0.3
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost
(fir sich)
Se kunnt jetz alleweg glich
",11,2,0.5002597037294592,0.18181818181818182
unknown,Herr TÜRK,M,,,"Herr Türk
(croisiert dr Parepli)
Halt! oder i schiess!
",11,3,0.33186541003149445,0.2727272727272727
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost
(hebt dr Parepli)
Was isch das! ich kenn 'n, dà Parepli!
",15,1,0.578708951845571,0.06666666666666667
unknown,Herr TÜRK,M,,,"Herr Türk
(zieht en z'ruck)
Wann Se mr g'schwind das Ding geh lo.
",16,3,0.38788303370459015,0.1875
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost
(hebt en fest)
Eh alleweg... 's isch ihrer!
",12,3,0.7860485555292391,0.25
unknown,Herr TÜRK,M,,,"Herr Türk.
Die Dame?... nei, nur g'lehnt.
",7,2,0.6264313732970367,0.2857142857142857
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Sie isch's also, wo dert ine-n-isch?
",11,1,0.578708951845571,0.09090909090909091
unknown,Herr TÜRK,M,,,"Herr Türk.
Jà.
",3,1,0.578708951845571,0.3333333333333333
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
In das Hüs?
",5,2,0.6244287742322079,0.4
unknown,Herr TÜRK,M,,,"Herr Türk.
Jà.
",3,1,0.578708951845571,0.3333333333333333
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
s' isch uf sie, wo Se warte?
",9,3,0.5988357216980061,0.3333333333333333
unknown,Herr TÜRK,M,,,"Herr Türk.
Jà.
",3,1,0.578708951845571,0.3333333333333333
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Fir se heimz'begleite?
",5,2,0.5002597037294592,0.4
unknown,Herr TÜRK,M,,,"Herr Türk.
Jà.
",3,1,0.578708951845571,0.3333333333333333
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Das g'schieht nitt!
",5,1,0.578708951845571,0.2
unknown,Herr TÜRK,M,,,"Herr Türk.
Was b'liebt?...
",4,1,0.578708951845571,0.25
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Ich verbiet's Ene!
",6,2,0.4376527235448782,0.3333333333333333
unknown,Herr TÜRK,M,,,"Herr Türk.
Ah! bah!
",4,1,0.578708951845571,0.25
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost
(fir sich)
Sich vo me-n-Andere lo begleite, no ihrem Brief, wo sie
                        mir e Rendez-vous git drin! das isch e wenig stark!
                       

            
",28,5,0.5128916465760769,0.17857142857142858
unknown,Herr TÜRK,M,,,"Herr Türk.

            
",2,1,0.578708951845571,0.5
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Eh bien... ich forder Sie üse!
",8,3,0.7452071419949274,0.375
unknown,Herr TÜRK,M,,,"Herr Türk.
Uf d'Pistole... awer glich jetz
",8,3,0.4913415810977042,0.375
unknown,Herr ZITELPOST,M,,,"Herr Zitelpost.
Güet... ich hol Pistole un e Zige... süeche Sie sich o
                        einer... in zeh Minüte bin i wieder do.
",21,5,0.5039962582756723,0.23809523809523808
unknown,Herr TÜRK,M,,,"Herr Türk.
Ich gib Ene drizehne, ohne Secunde!
",8,1,0.578708951845571,0.125
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Beide mitnander.

            
(Herr Zitelpost geht furt rechts)
",9,2,0.6895944791207735,0.2222222222222222
unknown,Herr TÜRK,M,,,"Herr Türk
(allei)
Armer Tropf! er meint, er macht mir Angst... ich, wo als
                        uf dr Foire alle Pfiffeköpf z'àmme schiess!... awer wo
                        ne Zige hernàh?... ich kenn jo Nieme do... wenn ich
                        thàt e Porte-faix lehne? tiens, das isch e-n-Idee!...
                        awer wo einer finde um die Zit?
",53,10,0.3882829269892233,0.18867924528301888
unknown,Herr DAMPF,M,,,"Herr Dampf
(kunnt links; fir sich)
Ne Summervogel isch nitt besser ufg'legt, as ich hit
                        z'Owe, fir e galanter Üsflug z'mache!... Ich ha ne
                        güete-n-Idee g'ha, ass ich alle-n-Ühre d'heim e Stund
                        vorg'richte ha im versteckte...
",45,8,0.5547491975117946,0.17777777777777778
unknown,Herr TÜRK,M,,,"Herr Türk
(fir sich)
Jà, Jà, wo isch awer jetz einer z'finde?
",15,3,0.36873575463591934,0.2
unknown,Herr DAMPF,M,,,"Herr Dampf
(fir sich)
Ich hätt sunscht nie känne mine G'schàfte ferig mache un
                        am Nine do si...
",20,4,0.5561115047768015,0.2
unknown,Herr TÜRK,M,,,"Herr Türk
(sieht dr Herr Dampf; fir sich)
Ah... still! dà kunnt jetz wie g'rüete...
",17,5,0.5340159054551716,0.29411764705882354
unknown,Herr DAMPF,M,,,"Herr Dampf
(fir sich)
Wenn mi Fraü wisse thàt, ass ich, anstatt Zahle z'àmme
                        z'zähle, d'Minüte zählt ha, fir an mi Rendez-vous
                        z'geh!...
",29,6,0.5381280758250049,0.20689655172413793
unknown,Herr TÜRK,M,,,"Herr Türk.
Wie will ich's eigentlig aschicke, fir ne az'rede?
",11,2,0.5002597037294592,0.18181818181818182
unknown,Herr DAMPF,M,,,"Herr Dampf
(fir sich)
Voyons, do bin i jetz emol in dr Gasse... dr Nümero
                        müess do e-n-àime si...
",23,3,0.5023281972258385,0.13043478260869565
